month_start,period,entity,region,department,actual_salary_opex,actual_non_salary_opex,actual_total_opex,budget_salary_opex,budget_non_salary_opex,budget_total_opex,salary_opex_variance,non_salary_opex_variance,total_opex_variance
2023-11-01,2023-11,Canada,West,Sales,65465.46,41454.18,106919.64,69760.95,43154.8,106752.98,-4295.49,-1700.62,166.66
2023-11-01,2023-11,Canada,West,Technology,80612.17,48774.77,129386.95,81575.67,50740.02,134994.85,-963.5,-1965.25,-5607.9
2023-11-01,2023-11,UK,Central,G&A,26886.64,17742.23,44628.86,28693.41,18718.59,45445.22,-1806.77,-976.36,-816.36
2023-11-01,2023-11,UK,Central,Marketing,37090.69,19903.91,56994.59,38376.02,21445.53,57655.27,-1285.33,-1541.62,-660.68
2023-11-01,2023-11,UK,Central,Operations,62082.42,45028.6,107111.02,61725.14,46349.49,115486.32,357.28,-1320.89,-8375.3
2023-11-01,2023-11,UK,Central,Sales,50857.35,27608.61,78465.96,51973.36,26937.03,78682.0,-1116.01,671.58,-216.04
2023-11-01,2023-11,UK,Central,Technology,61275.84,34023.94,95299.79,63204.16,36751.88,97956.73,-1928.32,-2727.94,-2656.94
2023-11-01,2023-11,UK,East,G&A,25489.08,16095.49,41584.57,25372.35,17188.27,45566.62,116.73,-1092.78,-3982.05
2023-11-01,2023-11,UK,East,Marketing,32481.14,21839.92,54321.05,34510.59,22005.4,55024.11,-2029.45,-165.48,-703.06
2023-11-01,2023-11,UK,East,Operations,57372.8,36031.02,93403.81,58268.98,38569.35,96404.41,-896.18,-2538.33,-3000.6
2023-11-01,2023-11,UK,East,Sales,51012.7,28971.86,79984.56,54976.09,30894.7,82964.77,-3963.39,-1922.84,-2980.21
2023-11-01,2023-11,UK,East,Technology,53089.32,34566.67,87655.99,55163.44,34453.52,90542.72,-2074.12,113.15,-2886.73
2023-11-01,2023-11,UK,International,G&A,22957.03,14149.37,37106.4,23413.84,15065.63,41488.22,-456.81,-916.26,-4381.82
2023-11-01,2023-11,UK,International,Marketing,29676.31,15540.43,45216.75,30855.37,16615.04,46620.93,-1179.06,-1074.61,-1404.18
2023-11-01,2023-11,UK,International,Operations,53357.8,29757.33,83115.12,58303.34,32952.16,89011.63,-4945.54,-3194.83,-5896.51
2023-11-01,2023-11,UK,International,Sales,40360.1,21027.27,61387.37,42171.01,21220.12,66219.72,-1810.91,-192.85,-4832.35
2023-11-01,2023-11,UK,International,Technology,45607.49,31128.46,76735.95,46053.19,32696.77,75974.19,-445.7,-1568.31,761.76
2023-11-01,2023-11,UK,West,G&A,31623.29,19498.61,51121.9,31326.09,18872.77,53260.6,297.2,625.84,-2138.7
2023-11-01,2023-11,UK,West,Marketing,44871.4,22432.34,67303.74,45698.18,23623.91,67314.71,-826.78,-1191.57,-10.97
2023-11-01,2023-11,UK,West,Operations,78992.02,49749.33,128741.35,83617.58,53446.9,130912.64,-4625.56,-3697.57,-2171.29
2023-11-01,2023-11,UK,West,Sales,52849.73,36725.56,89575.28,54976.32,38708.2,94188.79,-2126.59,-1982.64,-4613.51
2023-11-01,2023-11,UK,West,Technology,71364.08,38216.2,109580.28,73812.47,39550.54,115803.56,-2448.39,-1334.34,-6223.28
2023-11-01,2023-11,USA,Central,G&A,41554.84,25098.3,66653.14,43805.55,25420.98,69606.97,-2250.71,-322.68,-2953.83
2023-11-01,2023-11,USA,Central,Marketing,55256.6,35315.37,90571.97,56165.92,36870.22,94269.01,-909.32,-1554.85,-3697.04
2023-11-01,2023-11,USA,Central,Operations,100765.1,50328.3,151093.4,104324.68,53906.81,156648.43,-3559.58,-3578.51,-5555.03
2023-11-01,2023-11,USA,Central,Sales,77340.41,42941.34,120281.75,81398.89,43416.0,122265.78,-4058.48,-474.66,-1984.03
2023-11-01,2023-11,USA,Central,Technology,85262.43,64272.85,149535.28,89603.94,64637.18,154878.86,-4341.51,-364.33,-5343.58
2023-11-01,2023-11,USA,East,G&A,42881.35,25080.71,67962.07,42613.88,26153.16,70412.82,267.47,-1072.45,-2450.75
2023-11-01,2023-11,USA,East,Marketing,53494.59,31950.24,85444.83,55072.81,33452.11,86482.49,-1578.22,-1501.87,-1037.66
2023-11-01,2023-11,USA,East,Operations,100466.59,60052.08,160518.67,106619.6,62469.47,164741.74,-6153.01,-2417.39,-4223.07
2023-11-01,2023-11,USA,East,Sales,76100.64,45330.09,121430.73,80571.08,48156.14,127609.85,-4470.44,-2826.05,-6179.12
2023-11-01,2023-11,USA,East,Technology,90511.48,56948.55,147460.03,88947.49,58820.48,159751.12,1563.99,-1871.93,-12291.09
2023-11-01,2023-11,USA,International,G&A,36439.13,18895.51,55334.64,35262.46,20568.5,57007.36,1176.67,-1672.99,-1672.72
2023-11-01,2023-11,USA,International,Marketing,42964.65,25091.41,68056.05,45809.31,26090.43,67492.3,-2844.66,-999.02,563.75
2023-11-01,2023-11,USA,International,Operations,88335.27,52239.58,140574.85,89929.89,52318.78,150102.02,-1594.62,-79.2,-9527.17
2023-11-01,2023-11,USA,International,Sales,62585.21,35893.09,98478.3,64541.38,38200.67,101496.0,-1956.17,-2307.58,-3017.7
2023-11-01,2023-11,USA,International,Technology,72584.88,51242.07,123826.95,72208.92,52752.56,120890.03,375.96,-1510.49,2936.92
2023-11-01,2023-11,USA,West,G&A,45906.33,24962.99,70869.32,48748.96,25753.1,69400.34,-2842.63,-790.11,1468.98
2023-11-01,2023-11,USA,West,Marketing,70053.7,48479.1,118532.8,71059.62,52725.79,125012.26,-1005.92,-4246.69,-6479.46
2023-11-01,2023-11,USA,West,Operations,112216.01,75281.76,187497.77,115936.58,76902.13,178176.85,-3720.57,-1620.37,9320.92
2023-11-01,2023-11,USA,West,Sales,81964.06,46946.64,128910.7,83131.4,48343.99,139845.67,-1167.34,-1397.35,-10934.97
2023-11-01,2023-11,USA,West,Technology,114320.35,70696.69,185017.04,118003.96,74658.55,192136.49,-3683.61,-3961.86,-7119.45
2023-12-01,2023-12,Canada,Central,G&A,33749.72,18060.36,51810.08,35134.24,18788.48,54724.07,-1384.52,-728.12,-2913.99
2023-12-01,2023-12,Canada,Central,Marketing,44204.44,24404.09,68608.54,43814.88,25452.13,72224.65,389.56,-1048.04,-3616.11
2023-12-01,2023-12,Canada,Central,Operations,70664.5,43638.27,114302.77,73690.39,46482.78,116786.58,-3025.89,-2844.51,-2483.81
2023-12-01,2023-12,Canada,Central,Sales,55254.17,31202.82,86457.0,59736.54,32952.34,85926.18,-4482.37,-1749.52,530.82
2023-12-01,2023-12,Canada,Central,Technology,69248.34,42303.0,111551.34,74838.56,44937.93,115816.11,-5590.22,-2634.93,-4264.77
2023-12-01,2023-12,Canada,East,G&A,28517.56,21519.09,50036.65,29902.87,22008.4,53360.67,-1385.31,-489.31,-3324.02
2023-12-01,2023-12,Canada,East,Marketing,39393.95,23216.71,62610.66,38918.82,23158.07,65025.48,475.13,58.64,-2414.82
2023-12-01,2023-12,Canada,East,Operations,72471.5,41575.33,114046.83,74504.94,41681.55,119809.71,-2033.44,-106.22,-5762.88
2023-12-01,2023-12,Canada,East,Sales,53492.67,34784.3,88276.97,54624.75,35240.37,89765.87,-1132.08,-456.07,-1488.9
2023-12-01,2023-12,Canada,East,Technology,66395.32,44344.54,110739.86,72527.27,47421.72,112493.5,-6131.95,-3077.18,-1753.64
2023-12-01,2023-12,Canada,International,G&A,24775.61,14054.93,38830.53,24872.57,15174.6,39340.04,-96.96,-1119.67,-509.51
2023-12-01,2023-12,Canada,International,Marketing,35873.13,18401.93,54275.06,38858.83,19801.98,55455.32,-2985.7,-1400.05,-1180.26
2023-12-01,2023-12,Canada,International,Operations,58976.86,36629.11,95605.97,62987.3,39187.24,95510.61,-4010.44,-2558.13,95.36
2023-12-01,2023-12,Canada,International,Sales,45554.49,26929.42,72483.9,49531.56,27883.28,73952.72,-3977.07,-953.86,-1468.82
2023-12-01,2023-12,Canada,International,Technology,55854.56,41021.27,96875.83,54301.22,42793.63,104771.69,1553.34,-1772.36,-7895.86
2023-12-01,2023-12,Canada,West,G&A,38022.54,21952.21,59974.75,39106.68,23650.52,62791.47,-1084.14,-1698.31,-2816.72
2023-12-01,2023-12,Canada,West,Marketing,50986.64,23931.97,74918.61,51882.1,24507.41,79112.45,-895.46,-575.44,-4193.84
2023-12-01,2023-12,Canada,West,Operations,88435.35,56456.25,144891.6,95711.69,58173.15,149260.63,-7276.34,-1716.9,-4369.03
2023-12-01,2023-12,Canada,West,Sales,68987.29,34443.91,103431.21,73774.78,34921.47,113104.5,-4787.49,-477.56,-9673.29
2023-12-01,2023-12,Canada,West,Technology,73961.29,53927.16,127888.45,78135.42,55817.69,131176.29,-4174.13,-1890.53,-3287.84
2023-12-01,2023-12,UK,Central,G&A,26605.24,16887.85,43493.09,27412.63,17457.75,46770.27,-807.39,-569.9,-3277.18
2023-12-01,2023-12,UK,Central,Marketing,35397.77,20584.01,55981.79,38244.3,20606.95,60095.22,-2846.53,-22.94,-4113.43
2023-12-01,2023-12,UK,Central,Operations,63666.75,37643.83,101310.58,67810.91,37683.14,105907.44,-4144.16,-39.31,-4596.86
2023-12-01,2023-12,UK,Central,Sales,54870.81,31305.16,86175.97,57054.81,32968.5,91718.16,-2184.0,-1663.34,-5542.19
2023-12-01,2023-12,UK,Central,Technology,60179.81,36818.05,96997.85,61850.24,38838.34,103358.31,-1670.43,-2020.29,-6360.46
2023-12-01,2023-12,UK,East,G&A,26442.1,14407.58,40849.69,27381.83,14946.0,44886.83,-939.73,-538.42,-4037.14
2023-12-01,2023-12,UK,East,Marketing,34290.38,23660.97,57951.35,37963.52,24980.49,61979.71,-3673.14,-1319.52,-4028.36
2023-12-01,2023-12,UK,East,Operations,61671.81,36752.97,98424.78,64413.34,37890.86,103827.88,-2741.53,-1137.89,-5403.1
2023-12-01,2023-12,UK,East,Sales,44235.24,27275.35,71510.59,45991.13,27377.49,75013.47,-1755.89,-102.14,-3502.88
2023-12-01,2023-12,UK,East,Technology,57639.48,30809.88,88449.35,56869.17,30931.67,93441.14,770.31,-121.79,-4991.79
2023-12-01,2023-12,UK,International,G&A,23120.81,14026.62,37147.43,23113.08,14737.83,38564.84,7.73,-711.21,-1417.41
2023-12-01,2023-12,UK,International,Marketing,29751.96,18092.45,47844.4,30364.47,18542.75,49457.46,-612.51,-450.3,-1613.06
2023-12-01,2023-12,UK,International,Operations,55418.85,30813.25,86232.1,58305.05,31701.5,92425.87,-2886.2,-888.25,-6193.77
2023-12-01,2023-12,UK,International,Sales,39748.69,24900.78,64649.47,42533.75,26339.93,67350.47,-2785.06,-1439.15,-2701.0
2023-12-01,2023-12,UK,International,Technology,48171.9,26011.29,74183.18,51012.49,25909.59,79096.23,-2840.59,101.7,-4913.05
2023-12-01,2023-12,UK,West,G&A,30046.12,22166.92,52213.04,31753.29,24099.97,54197.51,-1707.17,-1933.05,-1984.47
2023-12-01,2023-12,UK,West,Marketing,42114.29,25859.23,67973.52,44513.07,26720.41,72821.75,-2398.78,-861.18,-4848.23
2023-12-01,2023-12,UK,West,Operations,78993.32,44678.09,123671.41,81199.33,44706.92,127977.67,-2206.01,-28.83,-4306.26
2023-12-01,2023-12,UK,West,Sales,56530.67,39169.66,95700.34,56745.97,42123.2,101949.04,-215.3,-2953.54,-6248.7
2023-12-01,2023-12,UK,West,Technology,74231.4,39914.38,114145.79,76642.56,40369.37,116438.11,-2411.16,-454.99,-2292.32
2023-12-01,2023-12,USA,Central,G&A,43840.5,29845.19,73685.69,45447.88,31054.94,77446.67,-1607.38,-1209.75,-3760.98
2023-12-01,2023-12,USA,Central,Marketing,62016.96,36799.71,98816.67,62797.52,37761.24,105342.65,-780.56,-961.53,-6525.98
2023-12-01,2023-12,USA,Central,Operations,112770.29,58630.84,171401.14,119372.44,62947.09,171088.43,-6602.15,-4316.25,312.71
2023-12-01,2023-12,USA,Central,Sales,80948.91,47554.55,128503.46,83902.19,49324.14,134573.53,-2953.28,-1769.59,-6070.07
2023-12-01,2023-12,USA,Central,Technology,94380.33,60238.35,154618.69,97549.77,60786.48,162484.18,-3169.44,-548.13,-7865.49
2023-12-01,2023-12,USA,East,G&A,41559.39,29535.3,71094.69,40623.45,31885.02,73727.94,935.94,-2349.72,-2633.25
2023-12-01,2023-12,USA,East,Marketing,58363.02,31075.51,89438.52,60265.95,32341.07,92805.64,-1902.93,-1265.56,-3367.12
2023-12-01,2023-12,USA,East,Operations,91957.25,67796.57,159753.82,100067.15,71104.25,160742.56,-8109.9,-3307.68,-988.74
2023-12-01,2023-12,USA,East,Sales,71755.5,46512.2,118267.71,76277.77,50650.44,129536.36,-4522.27,-4138.24,-11268.65
2023-12-01,2023-12,USA,East,Technology,92721.18,64993.13,157714.31,95677.28,64042.29,164958.08,-2956.1,950.84,-7243.77
2023-12-01,2023-12,USA,International,G&A,33032.08,21163.79,54195.87,33853.64,22307.49,55191.25,-821.56,-1143.7,-995.38
2023-12-01,2023-12,USA,International,Marketing,46538.13,30507.08,77045.21,47154.02,31570.61,79068.84,-615.89,-1063.53,-2023.63
2023-12-01,2023-12,USA,International,Operations,87970.4,52631.85,140602.25,90423.81,51772.82,139385.65,-2453.41,859.03,1216.6
2023-12-01,2023-12,USA,International,Sales,63840.46,36407.13,100247.59,69585.92,38594.19,103228.28,-5745.46,-2187.06,-2980.69
2023-12-01,2023-12,USA,International,Technology,77853.64,50924.57,128778.2,79712.53,53489.78,130625.96,-1858.89,-2565.21,-1847.76
2023-12-01,2023-12,USA,West,G&A,49602.08,29401.94,79004.02,54147.75,29961.19,83436.68,-4545.67,-559.25,-4432.66
2023-12-01,2023-12,USA,West,Marketing,65167.95,43529.7,108697.64,68216.31,46126.55,113485.99,-3048.36,-2596.85,-4788.35
2023-12-01,2023-12,USA,West,Operations,113970.28,70289.3,184259.57,116163.73,70869.24,191073.84,-2193.45,-579.94,-6814.27
2023-12-01,2023-12,USA,West,Sales,90086.77,59506.56,149593.34,95340.59,64696.66,152891.97,-5253.82,-5190.1,-3298.63
2023-12-01,2023-12,USA,West,Technology,107334.4,61216.53,168550.93,112298.23,63361.44,178888.21,-4963.83,-2144.91,-10337.28
2024-01-01,2024-01,Canada,Central,G&A,32078.07,21599.12,53677.19,32502.98,23157.89,53331.82,-424.91,-1558.77,345.37
2024-01-01,2024-01,Canada,Central,Marketing,47344.63,24351.68,71696.31,50767.44,25677.47,70843.08,-3422.81,-1325.79,853.23
2024-01-01,2024-01,Canada,Central,Operations,73524.24,47148.26,120672.5,81219.59,48333.15,130193.95,-7695.35,-1184.89,-9521.45
2024-01-01,2024-01,Canada,Central,Sales,52456.9,37751.37,90208.27,52367.69,38911.86,93101.41,89.21,-1160.49,-2893.14
2024-01-01,2024-01,Canada,Central,Technology,72809.86,42804.24,115614.1,73433.71,46907.81,113726.83,-623.85,-4103.57,1887.27
2024-01-01,2024-01,Canada,East,G&A,31178.3,18697.53,49875.83,32423.97,20146.39,53841.14,-1245.67,-1448.86,-3965.31
2024-01-01,2024-01,Canada,East,Marketing,43122.88,24190.4,67313.28,42694.63,25990.62,72192.07,428.25,-1800.22,-4878.79
2024-01-01,2024-01,Canada,East,Operations,74504.99,36008.95,110513.93,75506.32,35789.3,118208.45,-1001.33,219.65,-7694.52
2024-01-01,2024-01,Canada,East,Sales,53416.79,30999.56,84416.35,55040.38,31876.66,92080.23,-1623.59,-877.1,-7663.88
2024-01-01,2024-01,Canada,East,Technology,67235.1,44724.89,111959.99,70033.84,46776.74,110570.7,-2798.74,-2051.85,1389.29
2024-01-01,2024-01,Canada,International,G&A,25496.6,16355.31,41851.91,26185.52,17504.71,42116.08,-688.92,-1149.4,-264.17
2024-01-01,2024-01,Canada,International,Marketing,30637.55,21262.13,51899.68,32447.64,21589.39,53473.5,-1810.09,-327.26,-1573.82
2024-01-01,2024-01,Canada,International,Operations,64909.64,36298.18,101207.82,67079.93,39134.43,109722.11,-2170.29,-2836.25,-8514.29
2024-01-01,2024-01,Canada,International,Sales,49185.68,29087.88,78273.57,48644.92,29514.13,80421.59,540.76,-426.25,-2148.02
2024-01-01,2024-01,Canada,International,Technology,56202.32,34685.51,90887.83,60682.99,35302.42,94791.79,-4480.67,-616.91,-3903.96
2024-01-01,2024-01,Canada,West,G&A,34474.1,24340.8,58814.91,35565.13,26295.13,59621.75,-1091.03,-1954.33,-806.84
2024-01-01,2024-01,Canada,West,Marketing,50107.02,29036.21,79143.23,52147.36,30817.01,84363.59,-2040.34,-1780.8,-5220.36
2024-01-01,2024-01,Canada,West,Operations,90035.19,49758.56,139793.75,92559.24,50219.23,146471.9,-2524.05,-460.67,-6678.15
2024-01-01,2024-01,Canada,West,Sales,67671.22,33807.19,101478.41,70349.7,35917.17,102944.56,-2678.48,-2109.98,-1466.15
2024-01-01,2024-01,Canada,West,Technology,79573.44,46403.84,125977.27,81163.23,48580.75,132444.0,-1589.79,-2176.91,-6466.73
2024-01-01,2024-01,UK,Central,G&A,28547.45,16782.37,45329.82,27962.2,17225.73,46754.14,585.25,-443.36,-1424.32
2024-01-01,2024-01,UK,Central,Marketing,33707.62,19171.21,52878.84,34692.6,20226.82,55892.15,-984.98,-1055.61,-3013.31
2024-01-01,2024-01,UK,Central,Operations,63515.88,40498.03,104013.91,64358.73,42154.48,110297.28,-842.85,-1656.45,-6283.37
2024-01-01,2024-01,UK,Central,Sales,47077.09,32958.13,80035.22,49092.17,33752.25,80548.28,-2015.08,-794.12,-513.06
2024-01-01,2024-01,UK,Central,Technology,59695.07,32723.9,92418.97,60043.11,35896.71,96317.13,-348.04,-3172.81,-3898.16
2024-01-01,2024-01,UK,East,G&A,26102.41,13982.18,40084.58,26326.91,14412.96,41693.1,-224.5,-430.78,-1608.52
2024-01-01,2024-01,UK,East,Marketing,35982.5,21685.64,57668.13,39152.93,22333.06,58305.51,-3170.43,-647.42,-637.38
2024-01-01,2024-01,UK,East,Operations,64565.69,34115.52,98681.2,67003.21,36641.19,103400.26,-2437.52,-2525.67,-4719.06
2024-01-01,2024-01,UK,East,Sales,48679.61,28578.97,77258.57,48773.41,29429.06,80993.21,-93.8,-850.09,-3734.64
2024-01-01,2024-01,UK,East,Technology,60068.61,38986.07,99054.68,61902.7,43026.84,103677.42,-1834.09,-4040.77,-4622.74
2024-01-01,2024-01,UK,International,G&A,21231.25,13938.95,35170.2,22888.92,14061.31,36954.04,-1657.67,-122.36,-1783.84
2024-01-01,2024-01,UK,International,Marketing,29506.26,18220.34,47726.6,31690.18,19171.28,48048.14,-2183.92,-950.94,-321.54
2024-01-01,2024-01,UK,International,Operations,60528.44,32197.7,92726.14,64786.59,32789.34,93019.93,-4258.15,-591.64,-293.79
2024-01-01,2024-01,UK,International,Sales,37609.42,22612.44,60221.85,39816.15,23697.4,61708.95,-2206.73,-1084.96,-1487.1
2024-01-01,2024-01,UK,International,Technology,50203.37,29061.78,79265.15,56042.27,28989.43,81871.85,-5838.9,72.35,-2606.7
2024-01-01,2024-01,UK,West,G&A,31616.27,21175.81,52792.07,32558.4,21167.48,55552.03,-942.13,8.33,-2759.96
2024-01-01,2024-01,UK,West,Marketing,39754.46,21440.04,61194.5,42942.19,24017.43,66386.16,-3187.73,-2577.39,-5191.66
2024-01-01,2024-01,UK,West,Operations,75973.14,51574.85,127547.98,80620.2,56482.08,129995.27,-4647.06,-4907.23,-2447.29
2024-01-01,2024-01,UK,West,Sales,55287.19,41397.11,96684.3,60724.17,40781.48,106162.04,-5436.98,615.63,-9477.74
2024-01-01,2024-01,UK,West,Technology,70598.34,46465.84,117064.18,74599.34,48294.97,119997.66,-4001.0,-1829.13,-2933.48
2024-01-01,2024-01,USA,Central,G&A,41258.11,29013.48,70271.59,45619.75,29621.73,71218.57,-4361.64,-608.25,-946.98
2024-01-01,2024-01,USA,Central,Marketing,51577.04,36712.9,88289.94,55812.51,40594.08,88818.96,-4235.47,-3881.18,-529.02
2024-01-01,2024-01,USA,Central,Operations,105020.42,67000.17,172020.59,111962.36,70165.72,175969.75,-6941.94,-3165.55,-3949.16
2024-01-01,2024-01,USA,Central,Sales,79406.94,51279.0,130685.94,86306.68,53228.89,125339.35,-6899.74,-1949.89,5346.59
2024-01-01,2024-01,USA,Central,Technology,92573.84,59556.91,152130.75,94804.44,61982.39,159041.39,-2230.6,-2425.48,-6910.64
2024-01-01,2024-01,USA,East,G&A,39982.04,26272.79,66254.83,44011.59,27212.51,70561.16,-4029.55,-939.72,-4306.33
2024-01-01,2024-01,USA,East,Marketing,50158.09,37769.2,87927.28,51589.63,40121.91,91109.91,-1431.54,-2352.71,-3182.63
2024-01-01,2024-01,USA,East,Operations,94382.91,56633.24,151016.15,96974.81,56351.66,161621.86,-2591.9,281.58,-10605.71
2024-01-01,2024-01,USA,East,Sales,71992.96,43776.24,115769.2,74220.59,45484.08,121161.86,-2227.63,-1707.84,-5392.66
2024-01-01,2024-01,USA,East,Technology,91726.59,50553.42,142280.01,96047.91,53622.23,144492.54,-4321.32,-3068.81,-2212.53
2024-01-01,2024-01,USA,International,G&A,35820.11,23178.73,58998.84,36585.93,23685.72,62827.79,-765.82,-506.99,-3828.95
2024-01-01,2024-01,USA,International,Marketing,41608.5,30183.85,71792.35,39874.11,31216.85,77322.11,1734.39,-1033.0,-5529.76
2024-01-01,2024-01,USA,International,Operations,85948.48,44052.11,130000.59,87325.33,46475.37,131449.15,-1376.85,-2423.26,-1448.56
2024-01-01,2024-01,USA,International,Sales,64906.3,39037.78,103944.08,63610.36,40564.97,105505.37,1295.94,-1527.19,-1561.29
2024-01-01,2024-01,USA,International,Technology,75216.9,47373.49,122590.4,84313.01,48976.24,127013.36,-9096.11,-1602.75,-4422.96
2024-01-01,2024-01,USA,West,G&A,48403.6,37993.14,86396.74,53532.06,41290.56,95227.55,-5128.46,-3297.42,-8830.81
2024-01-01,2024-01,USA,West,Marketing,61881.15,43879.7,105760.84,64766.73,46301.42,111260.39,-2885.58,-2421.72,-5499.55
2024-01-01,2024-01,USA,West,Operations,119175.78,71191.58,190367.36,118956.23,74510.19,187089.07,219.55,-3318.61,3278.29
2024-01-01,2024-01,USA,West,Sales,87057.29,56902.43,143959.72,91396.33,56696.0,145087.77,-4339.04,206.43,-1128.05
2024-01-01,2024-01,USA,West,Technology,108593.88,77927.83,186521.71,106520.15,82875.88,196917.35,2073.73,-4948.05,-10395.64
2024-02-01,2024-02,Canada,Central,G&A,31355.32,19894.03,51249.35,31672.49,19648.68,54063.01,-317.17,245.35,-2813.66
2024-02-01,2024-02,Canada,Central,Marketing,44614.7,27438.35,72053.05,46634.08,27624.88,74041.34,-2019.38,-186.53,-1988.29
2024-02-01,2024-02,Canada,Central,Operations,72791.74,39740.97,112532.71,77312.05,41771.01,121836.78,-4520.31,-2030.04,-9304.07
2024-02-01,2024-02,Canada,Central,Sales,58310.0,31804.92,90114.93,59841.16,33128.53,92613.01,-1531.16,-1323.61,-2498.08
2024-02-01,2024-02,Canada,Central,Technology,72558.7,45305.19,117863.89,79598.6,48386.94,120096.95,-7039.9,-3081.75,-2233.06
2024-02-01,2024-02,Canada,East,G&A,29209.14,18120.52,47329.66,30785.65,18078.26,48754.85,-1576.51,42.26,-1425.19
2024-02-01,2024-02,Canada,East,Marketing,35476.75,26176.57,61653.32,35840.94,26410.61,66216.08,-364.19,-234.04,-4562.76
2024-02-01,2024-02,Canada,East,Operations,73425.82,42136.72,115562.53,76068.3,45087.68,119055.78,-2642.48,-2950.96,-3493.25
2024-02-01,2024-02,Canada,East,Sales,53462.84,35446.25,88909.09,55424.33,36060.4,96313.85,-1961.49,-614.15,-7404.76
2024-02-01,2024-02,Canada,East,Technology,69378.81,40985.11,110363.92,69827.75,41345.58,116721.13,-448.94,-360.47,-6357.21
2024-02-01,2024-02,Canada,International,G&A,25486.4,15497.28,40983.68,26288.14,16499.85,42114.37,-801.74,-1002.57,-1130.69
2024-02-01,2024-02,Canada,International,Marketing,34679.0,20951.02,55630.02,34617.98,21836.0,60689.14,61.02,-884.98,-5059.12
