month_start,period,entity,region,department,actual_ending_headcount,actual_payroll_cost,budget_ending_headcount,budget_payroll_cost,headcount_variance,payroll_variance
2025-01-01,2025-01,Canada,Central,Sales,13,78594.09,13.49,82534.83,-0.49,-3940.74
2025-01-01,2025-01,Canada,Central,Technology,11,76411.29,11.86,79560.4,-0.86,-3149.11
2025-01-01,2025-01,Canada,East,G&A,5,45735.64,5.12,47233.23,-0.12,-1497.59
2025-01-01,2025-01,Canada,East,Marketing,7,43262.06,7.34,43962.49,-0.34,-700.43
2025-01-01,2025-01,Canada,East,Operations,15,92671.5,15.82,97204.78,-0.82,-4533.28
2025-01-01,2025-01,Canada,East,Sales,12,80255.83,12.08,83416.27,-0.08,-3160.44
2025-01-01,2025-01,Canada,East,Technology,10,75334.52,10.56,76657.38,-0.56,-1322.86
2025-01-01,2025-01,Canada,International,G&A,4,27978.82,4.2,28209.0,-0.2,-230.18
2025-01-01,2025-01,Canada,International,Marketing,6,35377.93,6.42,36504.99,-0.42,-1127.06
2025-01-01,2025-01,Canada,International,Operations,14,84778.54,15.11,88251.15,-1.11,-3472.61
2025-01-01,2025-01,Canada,International,Sales,11,82512.12,11.55,90904.05,-0.55,-8391.93
2025-01-01,2025-01,Canada,International,Technology,9,59589.69,9.55,60369.14,-0.55,-779.45
2025-01-01,2025-01,Canada,West,G&A,6,53712.17,6.24,56189.87,-0.24,-2477.7
2025-01-01,2025-01,Canada,West,Marketing,8,53351.81,8.37,56667.06,-0.37,-3315.25
2025-01-01,2025-01,Canada,West,Operations,18,112384.26,18.39,111821.05,-0.39,563.21
2025-01-01,2025-01,Canada,West,Sales,15,111682.71,15.51,119330.75,-0.51,-7648.04
2025-01-01,2025-01,Canada,West,Technology,13,91473.71,13.01,93995.21,-0.01,-2521.5
2025-01-01,2025-01,UK,Central,G&A,5,42460.55,5.2,45937.48,-0.2,-3476.93
2025-01-01,2025-01,UK,Central,Marketing,6,40886.52,6.19,41752.4,-0.19,-865.88
2025-01-01,2025-01,UK,Central,Operations,14,79636.59,14.47,80757.9,-0.47,-1121.31
2025-01-01,2025-01,UK,Central,Sales,10,71665.04,10.21,73479.49,-0.21,-1814.45
2025-01-01,2025-01,UK,Central,Technology,9,71516.71,9.03,76692.13,-0.03,-5175.42
2025-01-01,2025-01,UK,East,G&A,4,26943.72,3.96,27073.94,0.04,-130.22
2025-01-01,2025-01,UK,East,Marketing,6,40961.61,6.29,41259.39,-0.29,-297.78
2025-01-01,2025-01,UK,East,Operations,14,110457.95,13.93,117426.06,0.07,-6968.11
2025-01-01,2025-01,UK,East,Sales,10,73884.19,10.18,73637.07,-0.18,247.12
2025-01-01,2025-01,UK,East,Technology,9,64479.92,8.74,67908.72,0.26,-3428.8
2025-01-01,2025-01,UK,International,G&A,4,26299.79,4.02,26742.08,-0.02,-442.29
2025-01-01,2025-01,UK,International,Marketing,5,31617.6,5.25,32973.11,-0.25,-1355.51
2025-01-01,2025-01,UK,International,Operations,12,86711.82,12.57,87984.18,-0.57,-1272.36
2025-01-01,2025-01,UK,International,Sales,8,52275.52,8.28,54336.2,-0.28,-2060.68
2025-01-01,2025-01,UK,International,Technology,7,45836.03,7.26,47440.22,-0.26,-1604.19
2025-01-01,2025-01,UK,West,G&A,5,32398.47,5.18,32958.72,-0.18,-560.25
2025-01-01,2025-01,UK,West,Marketing,7,53570.97,7.22,54287.57,-0.22,-716.6
2025-01-01,2025-01,UK,West,Operations,16,94971.38,16.18,98188.7,-0.18,-3217.32
2025-01-01,2025-01,UK,West,Sales,12,93931.78,12.14,95758.06,-0.14,-1826.28
2025-01-01,2025-01,UK,West,Technology,10,84167.62,10.12,86924.23,-0.12,-2756.61
2025-01-01,2025-01,USA,Central,G&A,7,50487.17,7.19,51969.44,-0.19,-1482.27
2025-01-01,2025-01,USA,Central,Marketing,10,68239.59,10.22,69486.34,-0.22,-1246.75
2025-01-01,2025-01,USA,Central,Operations,22,127978.1,22.74,132298.25,-0.74,-4320.15
2025-01-01,2025-01,USA,Central,Sales,16,92297.8,17.08,92343.47,-1.08,-45.67
2025-01-01,2025-01,USA,Central,Technology,15,119314.98,16.05,123247.54,-1.05,-3932.56
2025-01-01,2025-01,USA,East,G&A,7,50845.39,7.38,49631.48,-0.38,1213.91
2025-01-01,2025-01,USA,East,Marketing,10,71827.62,10.7,75877.6,-0.7,-4049.98
2025-01-01,2025-01,USA,East,Operations,22,130607.39,23.21,137801.96,-1.21,-7194.57
2025-01-01,2025-01,USA,East,Sales,17,136760.52,17.11,141449.14,-0.11,-4688.62
2025-01-01,2025-01,USA,East,Technology,14,95338.76,14.59,98866.76,-0.59,-3528.0
2025-01-01,2025-01,USA,International,G&A,6,44105.31,6.25,45173.55,-0.25,-1068.24
2025-01-01,2025-01,USA,International,Marketing,7,44307.36,7.08,46190.99,-0.08,-1883.63
2025-01-01,2025-01,USA,International,Operations,17,115589.35,17.8,125459.22,-0.8,-9869.87
2025-01-01,2025-01,USA,International,Sales,14,70786.91,14.07,68136.79,-0.07,2650.12
2025-01-01,2025-01,USA,International,Technology,11,70510.0,10.87,70842.78,0.13,-332.78
2025-01-01,2025-01,USA,West,G&A,8,51275.52,8.35,53696.69,-0.35,-2421.17
2025-01-01,2025-01,USA,West,Marketing,11,68289.29,11.44,72142.24,-0.44,-3852.95
2025-01-01,2025-01,USA,West,Operations,26,189308.58,25.69,197223.78,0.31,-7915.2
2025-01-01,2025-01,USA,West,Sales,19,126383.77,19.33,131425.04,-0.33,-5041.27
2025-01-01,2025-01,USA,West,Technology,17,135240.49,16.32,139721.91,0.68,-4481.42
2025-02-01,2025-02,Canada,Central,G&A,5,34820.26,5.09,34872.87,-0.09,-52.61
2025-02-01,2025-02,Canada,Central,Marketing,7,50100.14,7.47,51003.83,-0.47,-903.69
2025-02-01,2025-02,Canada,Central,Operations,17,113586.81,18.01,115096.87,-1.01,-1510.06
2025-02-01,2025-02,Canada,Central,Sales,13,99930.3,12.79,103160.62,0.21,-3230.32
2025-02-01,2025-02,Canada,Central,Technology,10,82451.0,9.98,85946.35,0.02,-3495.35
2025-02-01,2025-02,Canada,East,G&A,5,30901.16,5.01,32110.16,-0.01,-1209.0
2025-02-01,2025-02,Canada,East,Marketing,7,50538.48,7.15,52492.71,-0.15,-1954.23
2025-02-01,2025-02,Canada,East,Operations,17,144797.68,17.1,148738.89,-0.1,-3941.21
2025-02-01,2025-02,Canada,East,Sales,13,77239.22,13.91,77806.35,-0.91,-567.13
2025-02-01,2025-02,Canada,East,Technology,10,73537.19,10.81,73535.21,-0.81,1.98
2025-02-01,2025-02,Canada,International,G&A,4,30573.79,4.25,30596.24,-0.25,-22.45
2025-02-01,2025-02,Canada,International,Marketing,6,42709.97,6.0,42999.4,0.0,-289.43
2025-02-01,2025-02,Canada,International,Operations,14,117498.89,14.56,122079.38,-0.56,-4580.49
2025-02-01,2025-02,Canada,International,Sales,11,95984.1,11.35,101704.31,-0.35,-5720.21
2025-02-01,2025-02,Canada,International,Technology,8,61245.82,7.89,63312.52,0.11,-2066.7
2025-02-01,2025-02,Canada,West,G&A,6,44178.86,6.25,46037.67,-0.25,-1858.81
2025-02-01,2025-02,Canada,West,Marketing,9,56391.81,9.91,59692.17,-0.91,-3300.36
2025-02-01,2025-02,Canada,West,Operations,20,135710.58,19.92,141029.29,0.08,-5318.71
2025-02-01,2025-02,Canada,West,Sales,15,88784.95,15.85,97286.82,-0.85,-8501.87
2025-02-01,2025-02,Canada,West,Technology,12,73792.11,12.47,72853.53,-0.47,938.58
2025-02-01,2025-02,UK,Central,G&A,4,27070.04,4.02,28638.36,-0.02,-1568.32
2025-02-01,2025-02,UK,Central,Marketing,6,42975.32,6.27,45156.26,-0.27,-2180.94
2025-02-01,2025-02,UK,Central,Operations,15,106582.48,15.74,109944.44,-0.74,-3361.96
2025-02-01,2025-02,UK,Central,Sales,10,79565.11,10.46,81155.37,-0.46,-1590.26
2025-02-01,2025-02,UK,Central,Technology,9,65490.09,8.98,66360.13,0.02,-870.04
2025-02-01,2025-02,UK,East,G&A,4,20367.91,4.2,21461.36,-0.2,-1093.45
2025-02-01,2025-02,UK,East,Marketing,6,49280.02,6.18,51985.8,-0.18,-2705.78
2025-02-01,2025-02,UK,East,Operations,13,106519.88,13.24,112667.89,-0.24,-6148.01
2025-02-01,2025-02,UK,East,Sales,10,80575.37,10.38,80301.04,-0.38,274.33
2025-02-01,2025-02,UK,East,Technology,9,62906.29,9.57,64344.43,-0.57,-1438.14
2025-02-01,2025-02,UK,International,G&A,4,29414.04,4.2,30370.82,-0.2,-956.78
2025-02-01,2025-02,UK,International,Marketing,5,30226.12,5.25,31093.36,-0.25,-867.24
2025-02-01,2025-02,UK,International,Operations,12,91102.49,12.16,94326.0,-0.16,-3223.51
2025-02-01,2025-02,UK,International,Sales,8,60255.54,8.05,61347.83,-0.05,-1092.29
2025-02-01,2025-02,UK,International,Technology,7,57343.83,7.08,60368.56,-0.08,-3024.73
2025-02-01,2025-02,UK,West,G&A,5,25090.81,5.33,26197.59,-0.33,-1106.78
2025-02-01,2025-02,UK,West,Marketing,7,47732.72,7.09,50337.75,-0.09,-2605.03
2025-02-01,2025-02,UK,West,Operations,16,108453.92,16.01,109826.12,-0.01,-1372.2
2025-02-01,2025-02,UK,West,Sales,13,95323.63,12.8,97133.3,0.2,-1809.67
2025-02-01,2025-02,UK,West,Technology,11,70428.9,11.8,67014.98,-0.8,3413.92
2025-02-01,2025-02,USA,Central,G&A,7,49471.53,7.07,49438.52,-0.07,33.01
2025-02-01,2025-02,USA,Central,Marketing,10,73676.27,9.74,70253.41,0.26,3422.86
2025-02-01,2025-02,USA,Central,Operations,22,156309.26,23.38,163392.08,-1.38,-7082.82
2025-02-01,2025-02,USA,Central,Sales,17,125921.77,17.48,130368.78,-0.48,-4447.01
2025-02-01,2025-02,USA,Central,Technology,16,106773.02,16.84,108208.3,-0.84,-1435.28
2025-02-01,2025-02,USA,East,G&A,7,53642.23,6.91,52383.94,0.09,1258.29
2025-02-01,2025-02,USA,East,Marketing,10,74563.97,10.05,79361.51,-0.05,-4797.54
2025-02-01,2025-02,USA,East,Operations,22,153925.53,23.59,162159.3,-1.59,-8233.77
2025-02-01,2025-02,USA,East,Sales,16,120162.37,15.82,123127.1,0.18,-2964.73
2025-02-01,2025-02,USA,East,Technology,14,88894.51,14.26,93081.62,-0.26,-4187.11
2025-02-01,2025-02,USA,International,G&A,6,54272.14,6.03,56040.4,-0.03,-1768.26
2025-02-01,2025-02,USA,International,Marketing,8,65728.13,8.48,70955.35,-0.48,-5227.22
2025-02-01,2025-02,USA,International,Operations,19,153833.39,20.3,154134.27,-1.3,-300.88
2025-02-01,2025-02,USA,International,Sales,15,142577.52,15.63,145269.34,-0.63,-2691.82
2025-02-01,2025-02,USA,International,Technology,12,77973.65,12.48,78831.39,-0.48,-857.74
2025-02-01,2025-02,USA,West,G&A,9,69489.2,9.46,70769.83,-0.46,-1280.63
2025-02-01,2025-02,USA,West,Marketing,11,56249.39,11.33,61264.11,-0.33,-5014.72
2025-02-01,2025-02,USA,West,Operations,28,166658.69,29.06,184892.36,-1.06,-18233.67
2025-02-01,2025-02,USA,West,Sales,19,138340.43,19.02,141976.31,-0.02,-3635.88
2025-02-01,2025-02,USA,West,Technology,16,120740.41,17.17,127496.2,-1.17,-6755.79
2025-03-01,2025-03,Canada,Central,G&A,5,28162.94,5.22,29229.31,-0.22,-1066.37
2025-03-01,2025-03,Canada,Central,Marketing,7,47702.64,7.2,49085.97,-0.2,-1383.33
2025-03-01,2025-03,Canada,Central,Operations,16,113019.61,16.29,117630.31,-0.29,-4610.7
2025-03-01,2025-03,Canada,Central,Sales,12,93987.03,12.2,91218.22,-0.2,2768.81
2025-03-01,2025-03,Canada,Central,Technology,11,102879.55,11.19,101948.29,-0.19,931.26
2025-03-01,2025-03,Canada,East,G&A,5,27311.25,5.33,27678.11,-0.33,-366.86
2025-03-01,2025-03,Canada,East,Marketing,7,50662.53,6.92,51972.45,0.08,-1309.92
2025-03-01,2025-03,Canada,East,Operations,16,95927.88,16.16,95735.1,-0.16,192.78
2025-03-01,2025-03,Canada,East,Sales,13,79040.1,13.06,84610.05,-0.06,-5569.95
2025-03-01,2025-03,Canada,East,Technology,11,69981.54,10.72,71159.99,0.28,-1178.45
2025-03-01,2025-03,Canada,International,G&A,4,22320.58,4.03,22867.6,-0.03,-547.02
2025-03-01,2025-03,Canada,International,Marketing,6,42843.48,6.28,42248.01,-0.28,595.47
2025-03-01,2025-03,Canada,International,Operations,14,91850.45,13.9,94896.07,0.1,-3045.62
2025-03-01,2025-03,Canada,International,Sales,10,79924.33,10.27,83007.77,-0.27,-3083.44
2025-03-01,2025-03,Canada,International,Technology,8,77088.15,8.48,81682.75,-0.48,-4594.6
2025-03-01,2025-03,Canada,West,G&A,6,44028.51,6.23,47040.87,-0.23,-3012.36
2025-03-01,2025-03,Canada,West,Marketing,9,66137.31,9.8,65617.19,-0.8,520.12
2025-03-01,2025-03,Canada,West,Operations,21,143278.37,20.55,138831.82,0.45,4446.55
2025-03-01,2025-03,Canada,West,Sales,14,103852.28,14.17,103514.02,-0.17,338.26
2025-03-01,2025-03,Canada,West,Technology,12,91023.03,13.05,97171.02,-1.05,-6147.99
2025-03-01,2025-03,UK,Central,G&A,5,37561.8,5.12,38556.8,-0.12,-995.0
2025-03-01,2025-03,UK,Central,Marketing,6,47757.54,5.85,48655.3,0.15,-897.76
2025-03-01,2025-03,UK,Central,Operations,14,102259.85,14.47,100816.69,-0.47,1443.16
2025-03-01,2025-03,UK,Central,Sales,11,94062.64,11.32,96761.28,-0.32,-2698.64
2025-03-01,2025-03,UK,Central,Technology,9,70573.72,9.1,73485.89,-0.1,-2912.17
2025-03-01,2025-03,UK,East,G&A,4,30324.45,4.09,29649.52,-0.09,674.93
2025-03-01,2025-03,UK,East,Marketing,6,56143.93,6.19,57663.36,-0.19,-1519.43
2025-03-01,2025-03,UK,East,Operations,14,96360.96,14.07,99788.63,-0.07,-3427.67
2025-03-01,2025-03,UK,East,Sales,10,89807.86,10.41,89358.76,-0.41,449.1
2025-03-01,2025-03,UK,East,Technology,9,66227.32,9.26,67392.99,-0.26,-1165.67
2025-03-01,2025-03,UK,International,G&A,4,27365.98,4.11,28136.18,-0.11,-770.2
2025-03-01,2025-03,UK,International,Marketing,5,39258.42,5.14,41455.83,-0.14,-2197.41
2025-03-01,2025-03,UK,International,Operations,12,82346.81,12.5,84584.48,-0.5,-2237.67
2025-03-01,2025-03,UK,International,Sales,9,79360.11,9.48,83302.33,-0.48,-3942.22
2025-03-01,2025-03,UK,International,Technology,7,55869.51,7.29,55870.63,-0.29,-1.12
2025-03-01,2025-03,UK,West,G&A,5,40844.99,5.2,41764.34,-0.2,-919.35
2025-03-01,2025-03,UK,West,Marketing,7,52951.69,6.85,54941.0,0.15,-1989.31
2025-03-01,2025-03,UK,West,Operations,16,122995.86,16.53,129696.49,-0.53,-6700.63
2025-03-01,2025-03,UK,West,Sales,12,96348.84,13.07,97118.34,-1.07,-769.5
2025-03-01,2025-03,UK,West,Technology,11,56536.65,10.97,57729.06,0.03,-1192.41
2025-03-01,2025-03,USA,Central,G&A,7,51335.75,6.98,51819.87,0.02,-484.12
2025-03-01,2025-03,USA,Central,Marketing,10,90640.54,10.15,89410.1,-0.15,1230.44
2025-03-01,2025-03,USA,Central,Operations,23,151538.69,23.72,152884.2,-0.72,-1345.51
2025-03-01,2025-03,USA,Central,Sales,17,126584.88,17.99,129832.72,-0.99,-3247.84
2025-03-01,2025-03,USA,Central,Technology,15,122253.28,15.6,123839.96,-0.6,-1586.68
2025-03-01,2025-03,USA,East,G&A,7,55187.45,7.12,56202.37,-0.12,-1014.92
2025-03-01,2025-03,USA,East,Marketing,9,60570.75,8.9,64812.29,0.1,-4241.54
2025-03-01,2025-03,USA,East,Operations,20,170598.47,20.78,172915.13,-0.78,-2316.66
2025-03-01,2025-03,USA,East,Sales,15,110120.03,14.66,111104.47,0.34,-984.44
2025-03-01,2025-03,USA,East,Technology,13,75569.91,13.13,77720.22,-0.13,-2150.31
2025-03-01,2025-03,USA,International,G&A,6,39929.92,6.06,40206.31,-0.06,-276.39
2025-03-01,2025-03,USA,International,Marketing,8,48892.16,7.77,51988.85,0.23,-3096.69
2025-03-01,2025-03,USA,International,Operations,18,111516.1,18.38,122912.59,-0.38,-11396.49
2025-03-01,2025-03,USA,International,Sales,14,89407.85,14.31,91775.29,-0.31,-2367.44
2025-03-01,2025-03,USA,International,Technology,12,101203.52,12.13,108913.55,-0.13,-7710.03
2025-03-01,2025-03,USA,West,G&A,8,59072.01,8.85,63466.26,-0.85,-4394.25
2025-03-01,2025-03,USA,West,Marketing,11,94200.25,10.63,95062.87,0.37,-862.62
2025-03-01,2025-03,USA,West,Operations,26,194578.25,27.51,207186.21,-1.51,-12607.96
2025-03-01,2025-03,USA,West,Sales,21,162339.09,21.36,170357.76,-0.36,-8018.67
2025-03-01,2025-03,USA,West,Technology,17,140820.57,16.78,145910.67,0.22,-5090.1
2025-04-01,2025-04,Canada,Central,G&A,5,30495.12,4.99,32431.01,0.01,-1935.89
2025-04-01,2025-04,Canada,Central,Marketing,8,67553.16,8.68,70395.3,-0.68,-2842.14
2025-04-01,2025-04,Canada,Central,Operations,16,123635.77,15.73,126888.55,0.27,-3252.78
2025-04-01,2025-04,Canada,Central,Sales,13,80802.91,13.67,86687.92,-0.67,-5885.01
2025-04-01,2025-04,Canada,Central,Technology,11,74033.35,11.15,75699.32,-0.15,-1665.97
2025-04-01,2025-04,Canada,East,G&A,5,34748.4,5.06,35748.53,-0.06,-1000.13
2025-04-01,2025-04,Canada,East,Marketing,7,55907.27,7.08,57626.94,-0.08,-1719.67
2025-04-01,2025-04,Canada,East,Operations,16,111459.64,14.89,113220.29,1.11,-1760.65
2025-04-01,2025-04,Canada,East,Sales,13,86996.98,13.63,94415.15,-0.63,-7418.17
2025-04-01,2025-04,Canada,East,Technology,10,70242.35,10.15,69826.27,-0.15,416.08
2025-04-01,2025-04,Canada,International,G&A,5,32019.35,5.06,32342.13,-0.06,-322.78
2025-04-01,2025-04,Canada,International,Marketing,7,52643.0,7.23,54063.13,-0.23,-1420.13
2025-04-01,2025-04,Canada,International,Operations,13,101719.6,13.89,102674.29,-0.89,-954.69
2025-04-01,2025-04,Canada,International,Sales,10,67148.0,10.04,67521.48,-0.04,-373.48
2025-04-01,2025-04,Canada,International,Technology,8,53335.84,8.2,53858.63,-0.2,-522.79
2025-04-01,2025-04,Canada,West,G&A,6,54721.69,6.15,55351.54,-0.15,-629.85
2025-04-01,2025-04,Canada,West,Marketing,8,65005.05,8.09,67934.89,-0.09,-2929.84
2025-04-01,2025-04,Canada,West,Operations,20,156483.32,20.61,160939.72,-0.61,-4456.4
2025-04-01,2025-04,Canada,West,Sales,14,104569.86,14.08,112652.08,-0.08,-8082.22
2025-04-01,2025-04,Canada,West,Technology,12,80591.45,12.63,82592.14,-0.63,-2000.69
2025-04-01,2025-04,UK,Central,G&A,5,33072.56,5.12,33511.98,-0.12,-439.42
2025-04-01,2025-04,UK,Central,Marketing,7,50265.06,6.93,52956.68,0.07,-2691.62
2025-04-01,2025-04,UK,Central,Operations,16,108751.46,15.71,112788.02,0.29,-4036.56
2025-04-01,2025-04,UK,Central,Sales,11,89524.37,10.93,95118.68,0.07,-5594.31
2025-04-01,2025-04,UK,Central,Technology,9,64741.38,9.25,64173.65,-0.25,567.73
2025-04-01,2025-04,UK,East,G&A,4,26439.3,4.04,26796.78,-0.04,-357.48
2025-04-01,2025-04,UK,East,Marketing,6,49282.87,6.08,50469.32,-0.08,-1186.45
2025-04-01,2025-04,UK,East,Operations,15,94841.08,15.73,99473.58,-0.73,-4632.5
2025-04-01,2025-04,UK,East,Sales,11,66801.13,11.02,68959.17,-0.02,-2158.04
2025-04-01,2025-04,UK,East,Technology,9,54167.87,9.23,56591.42,-0.23,-2423.55
2025-04-01,2025-04,UK,International,G&A,4,25214.41,4.06,26178.89,-0.06,-964.48
2025-04-01,2025-04,UK,International,Marketing,5,37543.42,4.83,38867.82,0.17,-1324.4
2025-04-01,2025-04,UK,International,Operations,12,79460.65,12.91,84129.11,-0.91,-4668.46
2025-04-01,2025-04,UK,International,Sales,8,51982.12,8.5,55041.85,-0.5,-3059.73
2025-04-01,2025-04,UK,International,Technology,7,58368.97,7.34,63106.82,-0.34,-4737.85
2025-04-01,2025-04,UK,West,G&A,5,33847.95,5.19,34446.44,-0.19,-598.49
2025-04-01,2025-04,UK,West,Marketing,7,50004.68,7.05,54252.36,-0.05,-4247.68
2025-04-01,2025-04,UK,West,Operations,17,120514.4,17.1,119193.48,-0.1,1320.92
2025-04-01,2025-04,UK,West,Sales,13,98192.81,14.06,101310.48,-1.06,-3117.67
2025-04-01,2025-04,UK,West,Technology,10,80563.97,10.57,82090.64,-0.57,-1526.67
2025-04-01,2025-04,USA,Central,G&A,6,43891.14,5.94,45546.55,0.06,-1655.41
2025-04-01,2025-04,USA,Central,Marketing,10,53156.72,10.33,55184.79,-0.33,-2028.07
2025-04-01,2025-04,USA,Central,Operations,24,166064.54,25.53,168017.48,-1.53,-1952.94
2025-04-01,2025-04,USA,Central,Sales,17,105047.85,17.12,109532.59,-0.12,-4484.74
2025-04-01,2025-04,USA,Central,Technology,15,98942.66,16.33,101647.79,-1.33,-2705.13
2025-04-01,2025-04,USA,East,G&A,7,51458.56,7.72,52932.48,-0.72,-1473.92
2025-04-01,2025-04,USA,East,Marketing,10,64227.88,10.18,64777.64,-0.18,-549.76
2025-04-01,2025-04,USA,East,Operations,22,165249.68,22.94,166835.14,-0.94,-1585.46
2025-04-01,2025-04,USA,East,Sales,16,115982.43,16.54,117193.13,-0.54,-1210.7
2025-04-01,2025-04,USA,East,Technology,14,113413.42,14.39,120578.78,-0.39,-7165.36
2025-04-01,2025-04,USA,International,G&A,6,36046.16,6.24,36032.71,-0.24,13.45
2025-04-01,2025-04,USA,International,Marketing,8,58725.54,8.0,63753.39,0.0,-5027.85
2025-04-01,2025-04,USA,International,Operations,18,144006.95,18.99,140768.1,-0.99,3238.85
2025-04-01,2025-04,USA,International,Sales,13,112623.94,13.51,120091.43,-0.51,-7467.49
2025-04-01,2025-04,USA,International,Technology,12,84096.49,12.24,85109.74,-0.24,-1013.25
2025-04-01,2025-04,USA,West,G&A,9,69589.86,9.23,74401.77,-0.23,-4811.91
2025-04-01,2025-04,USA,West,Marketing,12,101845.87,11.95,101840.49,0.05,5.38
2025-04-01,2025-04,USA,West,Operations,28,228142.84,27.56,236571.94,0.44,-8429.1
2025-04-01,2025-04,USA,West,Sales,19,157058.3,19.99,156082.26,-0.99,976.04
2025-04-01,2025-04,USA,West,Technology,17,116948.59,17.52,120953.89,-0.52,-4005.3
2025-05-01,2025-05,Canada,Central,G&A,5,36807.29,5.33,37616.67,-0.33,-809.38
2025-05-01,2025-05,Canada,Central,Marketing,8,59351.2,8.24,64219.02,-0.24,-4867.82
2025-05-01,2025-05,Canada,Central,Operations,18,113297.81,19.61,117288.85,-1.61,-3991.04
2025-05-01,2025-05,Canada,Central,Sales,13,81203.63,13.75,83203.69,-0.75,-2000.06
2025-05-01,2025-05,Canada,Central,Technology,11,106754.03,12.04,106594.51,-1.04,159.52
2025-05-01,2025-05,Canada,East,G&A,5,32339.88,4.99,35199.82,0.01,-2859.94
2025-05-01,2025-05,Canada,East,Marketing,7,47645.41,7.29,49547.8,-0.29,-1902.39
2025-05-01,2025-05,Canada,East,Operations,16,114190.36,17.31,118905.14,-1.31,-4714.78
2025-05-01,2025-05,Canada,East,Sales,12,90674.69,12.18,95272.08,-0.18,-4597.39
2025-05-01,2025-05,Canada,East,Technology,11,79691.65,11.18,82705.32,-0.18,-3013.67
2025-05-01,2025-05,Canada,International,G&A,5,36058.34,5.37,38936.89,-0.37,-2878.55
2025-05-01,2025-05,Canada,International,Marketing,6,43235.36,6.51,46521.27,-0.51,-3285.91
2025-05-01,2025-05,Canada,International,Operations,14,103416.11,14.96,108124.71,-0.96,-4708.6
2025-05-01,2025-05,Canada,International,Sales,10,69778.59,10.1,73127.11,-0.1,-3348.52
2025-05-01,2025-05,Canada,International,Technology,9,72503.56,8.99,70877.28,0.01,1626.28
2025-05-01,2025-05,Canada,West,G&A,7,41909.59,7.19,43406.5,-0.19,-1496.91
2025-05-01,2025-05,Canada,West,Marketing,8,42614.34,8.04,44018.33,-0.04,-1403.99
2025-05-01,2025-05,Canada,West,Operations,20,139833.86,19.91,135049.86,0.09,4784.0
2025-05-01,2025-05,Canada,West,Sales,15,111129.2,15.34,116646.39,-0.34,-5517.19
2025-05-01,2025-05,Canada,West,Technology,12,86226.93,12.1,86970.88,-0.1,-743.95
2025-05-01,2025-05,UK,Central,G&A,5,37849.14,5.13,40126.74,-0.13,-2277.6
2025-05-01,2025-05,UK,Central,Marketing,6,40751.83,6.31,41946.12,-0.31,-1194.29
2025-05-01,2025-05,UK,Central,Operations,15,119555.96,15.53,129762.85,-0.53,-10206.89
2025-05-01,2025-05,UK,Central,Sales,11,80164.62,11.29,80499.36,-0.29,-334.74
2025-05-01,2025-05,UK,Central,Technology,10,84106.66,10.36,86684.17,-0.36,-2577.51
2025-05-01,2025-05,UK,East,G&A,4,23196.47,4.14,23792.64,-0.14,-596.17
2025-05-01,2025-05,UK,East,Marketing,7,51995.43,7.37,54246.85,-0.37,-2251.42
2025-05-01,2025-05,UK,East,Operations,14,109272.9,14.28,112068.52,-0.28,-2795.62
2025-05-01,2025-05,UK,East,Sales,10,56269.04,10.39,57370.99,-0.39,-1101.95
2025-05-01,2025-05,UK,East,Technology,9,67164.92,9.66,69724.44,-0.66,-2559.52
2025-05-01,2025-05,UK,International,G&A,4,27631.89,4.34,29142.12,-0.34,-1510.23
2025-05-01,2025-05,UK,International,Marketing,5,28568.07,5.23,29103.32,-0.23,-535.25
2025-05-01,2025-05,UK,International,Operations,11,69394.78,10.8,75289.07,0.2,-5894.29
2025-05-01,2025-05,UK,International,Sales,9,64800.58,9.19,64905.62,-0.19,-105.04
2025-05-01,2025-05,UK,International,Technology,7,54313.91,7.23,57192.71,-0.23,-2878.8
2025-05-01,2025-05,UK,West,G&A,5,35288.15,5.09,36418.11,-0.09,-1129.96
2025-05-01,2025-05,UK,West,Marketing,8,55110.93,8.1,55967.42,-0.1,-856.49
2025-05-01,2025-05,UK,West,Operations,18,126954.89,18.54,128212.35,-0.54,-1257.46
2025-05-01,2025-05,UK,West,Sales,13,94271.29,13.28,103304.66,-0.28,-9033.37
2025-05-01,2025-05,UK,West,Technology,10,75861.06,10.42,81986.04,-0.42,-6124.98
2025-05-01,2025-05,USA,Central,G&A,8,54654.01,8.08,56342.32,-0.08,-1688.31
2025-05-01,2025-05,USA,Central,Marketing,10,55281.86,10.71,55279.23,-0.71,2.63
2025-05-01,2025-05,USA,Central,Operations,22,153974.56,23.34,151844.76,-1.34,2129.8
2025-05-01,2025-05,USA,Central,Sales,18,130053.06,18.97,138777.49,-0.97,-8724.43
2025-05-01,2025-05,USA,Central,Technology,15,92629.16,16.0,96997.22,-1.0,-4368.06
2025-05-01,2025-05,USA,East,G&A,7,52255.06,7.17,55656.58,-0.17,-3401.52
2025-05-01,2025-05,USA,East,Marketing,10,69771.5,10.32,72306.03,-0.32,-2534.53
2025-05-01,2025-05,USA,East,Operations,22,120196.25,22.15,123679.63,-0.15,-3483.38
2025-05-01,2025-05,USA,East,Sales,16,127875.08,16.92,128764.52,-0.92,-889.44
2025-05-01,2025-05,USA,East,Technology,13,96504.24,13.91,102437.98,-0.91,-5933.74
2025-05-01,2025-05,USA,International,G&A,6,44705.23,6.2,46558.51,-0.2,-1853.28
